user_id,steam_id,playtime_forever,playtime_2weeks,id,]playtime_2weeks
GVOS,76561198067695331,27,0,4000,0
memes2k18,76561198067701553,8,0,2500,0
76561198067704131,76561198067704131,13,0,40100,0
moortimis,76561198067705774,3733,0,4560,0
76561198067707218,76561198067707218,233,0,10,0
zorgue2,76561198067709810,566,0,550,0
76561198067709934,76561198067709934,323,0,4000,0
76561198067710918,76561198067710918,16,0,33900,0
76561198067711740,76561198067711740,2276,0,24790,0
76561198067714798,76561198067714798,1043,0,55150,0
76561198067717102,76561198067717102,34289,0,4000,0
mrwolf93,76561198067720276,487,0,240,0
76561198067720689,76561198067720689,42,0,51020,0
AwkwardPnda1,76561198067721178,14,0,15620,0
76561198067721639,76561198067721639,12606,0,55230,0
76561198067723500,76561198067723500,46,0,304930,0
76561198067725944,76561198067725944,414,0,105600,0
76561198067727994,76561198067727994,607,0,220,0
toml31_legend135,76561198067730404,157,0,4000,0
76561198067730691,76561198067730691,23,0,10,0
TerrariaMod,76561198067733319,70,0,3910,0
TheBlackMamba35,76561198067734523,1477,0,48700,0
76561198067735217,76561198067735217,391,0,240,0
76561198067735732,76561198067735732,36,0,220,0
76561198067735865,76561198067735865,59,0,42910,0
76561198067736118,76561198067736118,4643,0,4000,0
swoggydafroggy,76561198067737005,218,0,4000,0
76561198067737676,76561198067737676,2771,0,105600,0
verraldo,76561198067738227,2350,0,550,0
Willyloo,76561198067738365,10649,0,4000,0
76561198067740158,76561198067740158,878,0,113400,0
76561198067740373,76561198067740373,2807,0,240,0
76561198067741817,76561198067741817,2843,0,220,0
76561198067742177,76561198067742177,2855,0,219640,0
76561198067743812,76561198067743812,995,0,550,0
sledghammertime,76561198067745349,213,0,17470,0
76561198067745454,76561198067745454,14927,0,500,0
IOYN,76561198067748007,1266,0,730,0
yoshibrickhead,76561198067748495,774,0,24240,0
76561198067749109,76561198067749109,1239,0,102600,0
76561198067749841,76561198067749841,1,0,11610,0
alpercckk,76561198067751313,8311,0,4000,0
76561198067753800,76561198067753800,16,0,42680,0
76561198067756101,76561198067756101,1408,0,219740,0
Sniper_Ace,76561198067756209,538,0,4000,0
76561198067757069,76561198067757069,1,0,250600,0
crozob,76561198067758103,136,0,11390,0
76561198067758512,76561198067758512,41,0,24240,0
Lanocra,76561198067766603,447,0,620,0
76561198067771693,76561198067771693,8,0,3910,0
76561198067771967,76561198067771967,98,0,1250,0
76561198067773109,76561198067773109,934,0,4000,0
76561198067776787,76561198067776787,954,0,240,0
76561198067786330,76561198067786330,1,0,102700,0
ClarkTrent,76561198067787412,7348,0,105600,0
76561198067792438,76561198067792438,628,0,10500,0
76561198067793458,76561198067793458,23641,0,4000,0
76561198067794298,76561198067794298,9677,0,4000,0
76561198067800862,76561198067800862,259,0,240,0
fazi0li4lyf,76561198067803674,98,0,620,0
76561198067809791,76561198067809791,920,0,280,0
Christpwnedyou,76561198067816875,5144,0,4000,0
76561198067817506,76561198067817506,5175,0,4000,0
76561198067818566,76561198067818566,605,0,220,0
76561198067822871,76561198067822871,1773,0,240,0
76561198067823426,76561198067823426,2912,0,42700,0
76561198067823448,76561198067823448,192,0,400,0
76561198067824191,76561198067824191,602,0,65800,0
76561198067824224,76561198067824224,16,0,4000,0
76561198067824493,76561198067824493,4,0,220,0
76561198067826737,76561198067826737,6546,0,240,0
76561198067827195,76561198067827195,23,0,4000,0
76561198067833100,76561198067833100,1070,0,3830,0
76561198067833221,76561198067833221,728,0,105600,0
76561198067833919,76561198067833919,846,0,2280,0
leakyrectum,76561198067844173,1,0,240,0
76561198067845423,76561198067845423,17,0,214420,0
loregan70,76561198067845690,1981,0,219740,0
76561198067849329,76561198067849329,1,0,33910,0
deo1199,76561198067852839,101,0,4000,0
elarto56,76561198067855849,157,0,10,0
76561198067864345,76561198067864345,1823,0,4000,0
gustavosl,76561198067864864,256,0,4000,0
76561198067867558,76561198067867558,185,0,206210,0
76561198067869778,76561198067869778,5,0,6100,0
YOLOBEOUTCH,76561198067869838,16695,0,4000,0
callmeferris,76561198067870070,20,0,620,0
76561198067871513,76561198067871513,8106,0,550,0
hyhyhhyhd,76561198067871575,635,0,204300,0
76561198067874287,76561198067874287,14,0,110800,0
76561198067874794,76561198067874794,21413,0,730,0
76561198067875234,76561198067875234,675,92,550,92
RagingDimSim,76561198067875316,5,0,105600,0
76561198067875928,76561198067875928,299,0,4000,0
76561198067878056,76561198067878056,261,0,220,0
delastpenom,76561198067881986,114,0,300,0
76561198067882412,76561198067882412,724,0,6000,0
DansHome2,76561198067882575,44,0,20,0
76561198067882817,76561198067882817,1564,0,730,0
76561198067883394,76561198067883394,177,0,22320,0
76561198067885381,76561198067885381,1358,0,550,0
death115,76561198067887502,219,0,240,0
76561198067890580,76561198067890580,268,0,240,0
billyjmc,76561198067891663,50,0,240,0
76561198067892662,76561198067892662,4489,0,550,0
76561198067893775,76561198067893775,613,0,620,0
chapolinchgamer,76561198067896436,328,0,4000,0
76561198067897426,76561198067897426,628,0,620,0
Nokai_3310,76561198067906325,9,0,205790,0
76561198067906460,76561198067906460,332,0,240,0
76561198067906570,76561198067906570,612,0,33910,0
FrostAssassinator,76561198067907967,2301,0,4000,0
flurzero,76561198067909442,2170,0,240,0
76561198067917450,76561198067917450,56,0,214790,0
76561198067920272,76561198067920272,2,0,102600,0
76561198067921293,76561198067921293,60,0,240,0
76561198067921912,76561198067921912,31,0,204100,0
mark4d,76561198067924750,1106,0,4560,0
76561198067925687,76561198067925687,62,0,304930,0
76561198067926857,76561198067926857,212,0,10,0
76561198067927375,76561198067927375,245,0,240,0
76561198067930047,76561198067930047,40,0,240,0
76561198067935607,76561198067935607,80,0,10180,0
76561198067939458,76561198067939458,95,0,206210,0
76561198067940713,76561198067940713,2,0,22370,0
76561198067942700,76561198067942700,102,0,107410,0
76561198067943259,76561198067943259,1488,0,71390,0
76561198067946826,76561198067946826,2309,0,300,0
ItsMalvi,76561198067949056,3112,0,240,0
Scrfiin,76561198067951568,101,0,220,0
76561198067952699,76561198067952699,472,0,550,0
9902090,76561198067953316,718,0,209870,0
420blazefag00t,76561198067953678,755,0,202970,0
76561198067959972,76561198067959972,2491,190,207610,190
76561198067962380,76561198067962380,4508,0,8190,0
76561198067964274,76561198067964274,8180,0,4000,0
76561198067971426,76561198067971426,76,0,33910,0
76561198067972716,76561198067972716,153,0,4000,0
76561198067973943,76561198067973943,461,0,550,0
76561198067975877,76561198067975877,86,0,6840,0
76561198067979105,76561198067979105,4414,0,4000,0
76561198067985410,76561198067985410,1147,0,204300,0
IBPro,76561198067988673,375,0,4920,0
weeeooowww,76561198067991995,3088,0,4000,0
76561198067993108,76561198067993108,2328,0,42700,0
76561198067996086,76561198067996086,13,0,240,0
76561198067997800,76561198067997800,561,0,24010,0
76561198067998518,76561198067998518,135,0,35140,0
76561198067999372,76561198067999372,1155,0,240,0
I_really_dont_know,76561198067999840,405,13,240,13
76561198068002501,76561198068002501,4464,0,4000,0
76561198068003441,76561198068003441,184,0,550,0
76561198068004070,76561198068004070,747,0,17080,0
76561198068005508,76561198068005508,241,0,4100,0
76561198068005709,76561198068005709,270,0,219640,0
76561198068006106,76561198068006106,3614,0,4000,0
thosewhocamebefore,76561198068007262,1,0,205790,0
76561198068007886,76561198068007886,7620,0,204300,0
76561198068010284,76561198068010284,1771,0,17390,0
76561198068011505,76561198068011505,1221,0,550,0
76561198068015391,76561198068015391,187,0,240,0
76561198068016538,76561198068016538,386,0,240,0
76561198068016766,76561198068016766,14946,0,4000,0
keractagon,76561198068017000,1435,0,240,0
76561198068017328,76561198068017328,204,0,17430,0
76561198068023834,76561198068023834,193,0,33910,0
76561198068026291,76561198068026291,110,0,220,0
76561198068028334,76561198068028334,245,0,240,0
76561198068033469,76561198068033469,20415,0,201870,0
76561198068034157,76561198068034157,27,0,33910,0
mw9999,76561198068035723,490,0,220,0
76561198068036732,76561198068036732,942,0,110800,0
76561198068038586,76561198068038586,3735,0,4000,0
w4v3h4ck,76561198068039050,558,0,240,0
loity,76561198068042277,19398,0,10,0
76561198068042410,76561198068042410,68,0,42910,0
76561198068046127,76561198068046127,636,0,550,0
76561198068047210,76561198068047210,602,0,223630,0
76561198068047345,76561198068047345,1973,0,240,0
76561198068051926,76561198068051926,591,0,4000,0
76561198068054592,76561198068054592,5973,0,550,0
Chirox21,76561198068054844,2980,7,300,7
76561198068068898,76561198068068898,188,0,17390,0
76561198068069208,76561198068069208,1511,0,240,0
tmailler,76561198068069528,1343,0,33900,0
r1gby3,76561198068073215,34,0,201700,0
76561198068076807,76561198068076807,67,0,4000,0
gudes_echo,76561198068076970,149,0,12120,0
76561198068077057,76561198068077057,40,0,240,0
xShaxix,76561198068078690,635,0,240,0
76561198068079333,76561198068079333,1362,0,42680,0
76561198068079799,76561198068079799,1652,0,42910,0
xboctisbest,76561198068082360,3469,0,10,0
76561198068084548,76561198068084548,100,0,4000,0
76561198068085975,76561198068085975,812,0,70,0
MrCucumberSauce,76561198068087419,45,0,240,0
aflooser,76561198068095744,506,0,70,0
godpostal,76561198068097793,463,0,2400,0
76561198068102433,76561198068102433,23,0,33910,0
Jo_Mcflo,76561198068103769,810,0,240,0
Legend_AssassinNinja,76561198068105845,29,0,4000,0
76561198068109588,76561198068109588,470,0,208090,0
peace4561,76561198068112634,46,0,70,0
76561198068116178,76561198068116178,294,0,205790,0
76561198068118109,76561198068118109,32,0,39160,0
76561198068121871,76561198068121871,406,0,240,0
76561198068123695,76561198068123695,19,0,33910,0
76561198068124129,76561198068124129,9,0,33910,0
76561198068125093,76561198068125093,62,0,1250,0
76561198068126317,76561198068126317,243,0,4000,0
76561198068126642,76561198068126642,1996,0,730,0
76561198068129758,76561198068129758,3379,0,105600,0
flat02,76561198068130664,3024,0,4000,0
Lukka,76561198068131719,548,0,4000,0
76561198068138788,76561198068138788,22188,0,550,0
76561198068139334,76561198068139334,25,0,113200,0
jeremytan05,76561198068140099,262,0,205790,0
keaty100,76561198068140161,2545,0,105600,0
76561198068141157,76561198068141157,4,0,240,0
76561198068141385,76561198068141385,1395,0,57300,0
76561198068142091,76561198068142091,9337,0,72850,0
smeah1,76561198068142128,555,0,4000,0
76561198068144203,76561198068144203,7136,0,550,0
76561198068144894,76561198068144894,12648,0,8190,0
76561198068145714,76561198068145714,1027,0,10,0
76561198068147919,76561198068147919,174,0,240,0
76561198068148799,76561198068148799,3589,0,4000,0
zebrasad,76561198068149429,36,0,33900,0
76561198068149601,76561198068149601,183,0,4000,0
76561198068157614,76561198068157614,1535,0,4000,0
76561198068157838,76561198068157838,1887,0,550,0
jeiakyme,76561198068163411,7,0,56400,0
76561198068164834,76561198068164834,10654,0,4000,0
76561198068165829,76561198068165829,1,0,12210,0
76561198068165999,76561198068165999,728,0,41500,0
76561198068172587,76561198068172587,6,0,21970,0
76561198068173525,76561198068173525,100,0,102600,0
76561198068176444,76561198068176444,7868,0,105600,0
slender101,76561198068177994,108,0,24010,0
Triptrapz,76561198068179028,192,0,57300,0
76561198068180184,76561198068180184,233,0,31280,0
76561198068185303,76561198068185303,48,0,550,0
76561198068187703,76561198068187703,34691,99,4000,99
76561198068192738,76561198068192738,26412,0,550,0
76561198068192830,76561198068192830,173,0,105600,0
toxicskittles,76561198068193242,805,0,21000,0
76561198068197203,76561198068197203,2153,0,220,0
76561198068199080,76561198068199080,1121,0,204360,0
jbhummas,76561198068199129,260,0,620,0
76561198068199539,76561198068199539,1502,0,41500,0
76561198068200302,76561198068200302,4344,0,20920,0
76561198068202652,76561198068202652,1,0,17080,0
76561198068203013,76561198068203013,6499,0,4000,0
76561198068204576,76561198068204576,511,0,200510,0
76561198068204878,76561198068204878,65,0,12330,0
76561198068205361,76561198068205361,369,0,240,0
76561198068206588,76561198068206588,713,0,4000,0
themaximus000,76561198068210157,173,0,4000,0
kane35467kane,76561198068210186,4192,0,224540,0
v3clan,76561198068213924,532,0,8980,0
76561198068218769,76561198068218769,746,0,42700,0
Assaultace,76561198068222392,1512,0,220,0
76561198068226047,76561198068226047,161,0,400,0
simeonnelson,76561198068230709,20,0,238260,0
76561198068230874,76561198068230874,703,0,220,0
76561198068230950,76561198068230950,2,0,320,0
76561198068231454,76561198068231454,564,0,208090,0
margeobur,76561198068231737,1469,0,10,0
76561198068231883,76561198068231883,2415,0,226700,0
76561198068232371,76561198068232371,43892,0,4000,0
eeades2,76561198068232443,215,0,33230,0
76561198068234646,76561198068234646,2274,0,205100,0
76561198068235445,76561198068235445,3,0,10,0
AuxoWasTaken,76561198068235493,50,0,12150,0
76561198068236546,76561198068236546,582,0,4000,0
76561198068236783,76561198068236783,28,0,4000,0
xjosh1234,76561198068237458,59,0,4000,0
76561198068242211,76561198068242211,1542,0,240,0
76561198068243231,76561198068243231,3549,0,4000,0
76561198068245973,76561198068245973,15,0,240,0
76561198068247105,76561198068247105,4320,0,550,0
daflyinskwirel,76561198068249333,13,0,240,0
24453,76561198068255387,12,0,10,0
76561198068255898,76561198068255898,2,0,10,0
76561198068255922,76561198068255922,579,0,620,0
Peteluke,76561198068259676,1985,0,113200,0
shdetectivetaco,76561198068261192,43484,0,4000,0
76561198068265276,76561198068265276,230,0,17390,0
76561198068265347,76561198068265347,6011,0,4000,0
76561198068265818,76561198068265818,954,0,4000,0
76561198068266988,76561198068266988,38877,0,4000,0
76561198068268682,76561198068268682,10792,0,4000,0
76561198068270506,76561198068270506,274,0,240,0
76561198068271964,76561198068271964,123,0,41500,0
76561198068272175,76561198068272175,5634,82,550,82
grimmjowwjj,76561198068272664,6827,45,550,45
76561198068274154,76561198068274154,56,0,220,0
76561198068274170,76561198068274170,102,0,205790,0
76561198068279151,76561198068279151,4147,0,15620,0
76561198068283461,76561198068283461,1741,0,91600,0
76561198068283671,76561198068283671,1029,0,4000,0
76561198068285501,76561198068285501,1824,0,4000,0
76561198068287113,76561198068287113,1613,0,4000,0
JustThatGuyZac,76561198068287977,150,0,220,0
76561198068288422,76561198068288422,234,0,9880,0
76561198068295162,76561198068295162,1036,0,500,0
76561198068296966,76561198068296966,682,0,207610,0
76561198068299157,76561198068299157,3,0,20,0
oyhoyminoy,76561198068305251,254,0,240,0
kolreasdasdasd,76561198068305482,2201,0,240,0
76561198068309886,76561198068309886,26679,0,72850,0
76561198068316499,76561198068316499,2012,0,34330,0
76561198068321623,76561198068321623,2979,0,240,0
76561198068322600,76561198068322600,860,0,4000,0
tropogerden,76561198068323325,588,0,220,0
76561198068325461,76561198068325461,233,0,220,0
76561198068326573,76561198068326573,85,0,4000,0
DOTAultimate321100,76561198068330381,2870,0,4000,0
76561198068334482,76561198068334482,2426,0,51100,0
76561198068338847,76561198068338847,7454,0,72850,0
76561198068343507,76561198068343507,1863,0,10680,0
76561198068345486,76561198068345486,605,0,42160,0
SandyTheWeeb,76561198068347163,1186,0,4000,0
76561198068348910,76561198068348910,961,0,19900,0
2448531,76561198068349388,24086,232,4000,232
76561198068352040,76561198068352040,28893,0,72850,0
76561198068352272,76561198068352272,221,0,240,0
76561198068364475,76561198068364475,559,0,17080,0
76561198068368863,76561198068368863,72,0,4760,0
76561198068372943,76561198068372943,11,0,4540,0
cooltitan,76561198068373191,600,0,4000,0
isaacredfist,76561198068385228,3585,0,10,0
76561198068387908,76561198068387908,5456,0,4000,0
76561198068388326,76561198068388326,641,0,4000,0
blackbirdsj,76561198068389238,2542,0,4000,0
dommeh,76561198068396169,146,0,31280,0
76561198068396566,76561198068396566,2113,0,105600,0
76561198068397481,76561198068397481,401,0,33910,0
76561198068399793,76561198068399793,1297,0,550,0
Berber-99,76561198068400165,20761,0,240,0
76561198068401587,76561198068401587,5102,0,4000,0
76561198068401927,76561198068401927,97,0,4700,0
76561198068405743,76561198068405743,99,0,42650,0
76561198068408232,76561198068408232,4322,0,4000,0
76561198068409852,76561198068409852,25,0,4000,0
76561198068411606,76561198068411606,1011,0,240,0
76561198068412011,76561198068412011,13310,45,4000,45
76561198068415474,76561198068415474,3098,0,4000,0
76561198068419113,76561198068419113,4523,0,109400,0
Danivia,76561198068420106,380,0,207610,0
76561198068421471,76561198068421471,40,0,220,0
76561198068423481,76561198068423481,13,0,205790,0
76561198068429529,76561198068429529,778,0,205590,0
76561198068429707,76561198068429707,2,0,11450,0
axarator,76561198068431036,137,0,10,0
76561198068431277,76561198068431277,114,0,400,0
76561198068434597,76561198068434597,1693,0,4000,0
76561198068435558,76561198068435558,55,0,240,0
76561198068435933,76561198068435933,504,0,34330,0
76561198068442610,76561198068442610,4025,0,4000,0
76561198068444409,76561198068444409,12460,0,4000,0
Tommmy124,76561198068444707,120,0,214360,0
76561198068448662,76561198068448662,924,0,33910,0
SerenityAndCans,76561198068455246,2076,0,240,0
fknlame,76561198068455255,2655,0,2990,0
76561198068457422,76561198068457422,50,0,4000,0
76561198068459426,76561198068459426,1506,0,50130,0
76561198068462002,76561198068462002,4,0,200210,0
76561198068463750,76561198068463750,448,0,33910,0
twitch313,76561198068468928,89,0,3590,0
ozzot2,76561198068470825,739,0,201790,0
76561198068473386,76561198068473386,3,0,205790,0
76561198068478204,76561198068478204,10,0,33910,0
76561198068479844,76561198068479844,93,0,240,0
saltysaurus,76561198068479865,782,0,4000,0
76561198068481390,76561198068481390,19465,0,4000,0
76561198068482595,76561198068482595,758,0,224260,0
76561198068483116,76561198068483116,88,0,40800,0
76561198068485743,76561198068485743,57440,0,4000,0
76561198068492466,76561198068492466,30,0,240,0
76561198068493443,76561198068493443,494,0,550,0
76561198068494110,76561198068494110,332,0,91310,0
76561198068497715,76561198068497715,72,0,18110,0
76561198068500036,76561198068500036,36,0,91310,0
76561198068500978,76561198068500978,154,0,1520,0
76561198068502194,76561198068502194,12636,0,4000,0
76561198068502527,76561198068502527,816,0,1250,0
76561198068504305,76561198068504305,975,0,72850,0
76561198068504715,76561198068504715,1319,0,57300,0
euodeioavault,76561198068505792,6909,0,4000,0
76561198068506683,76561198068506683,4872,0,72850,0
therealScottDisick,76561198068511751,10085,0,72850,0
76561198068512033,76561198068512033,546,0,4000,0
76561198068512179,76561198068512179,8084,0,4000,0
wormwoodgaming,76561198068516527,7,0,240,0
76561198068520412,76561198068520412,2874,0,4000,0
76561198068522104,76561198068522104,23975,0,4000,0
76561198068523806,76561198068523806,272,0,220,0
76561198068525489,76561198068525489,1,0,33910,0
76561198068526086,76561198068526086,5581,0,4000,0
Serves,76561198068526213,1118,0,56400,0
76561198068527286,76561198068527286,8,0,220,0
76561198068527920,76561198068527920,195,0,50300,0
76561198068530633,76561198068530633,4856,0,208090,0
76561198068533909,76561198068533909,5,0,23310,0
76561198068534161,76561198068534161,4253,0,55230,0
erog,76561198068539202,640,0,4000,0
76561198068541786,76561198068541786,787,0,207610,0
76561198068543807,76561198068543807,1502,0,42910,0
76561198068547407,76561198068547407,30397,432,4000,432
76561198068548152,76561198068548152,22,0,219740,0
D-Frag,76561198068551815,7596,0,4000,0
76561198068552580,76561198068552580,368,0,4000,0
76561198068553966,76561198068553966,467,0,4000,0
red_stone,76561198068556427,629,0,2100,0
76561198068557717,76561198068557717,1684,0,105600,0
76561198068559899,76561198068559899,281,0,42700,0
76561198068560668,76561198068560668,1024,0,240,0
76561198068560827,76561198068560827,970,0,49520,0
76561198068566063,76561198068566063,549,0,620,0
76561198068566292,76561198068566292,3,0,201700,0
76561198068566302,76561198068566302,1800,0,4000,0
paulo16f,76561198068568348,520,0,550,0
xSubloaded,76561198068571170,4120,0,4000,0
76561198068572619,76561198068572619,933,0,12770,0
Mushrooman,76561198068577961,935,0,70,0
76561198068581171,76561198068581171,37,0,218230,0
ezrakoenig,76561198068582242,409,0,300,0
KILLZMADOG,76561198068589085,153536,0,4000,0
76561198068591085,76561198068591085,3256,0,4000,0
LeicsonBP,76561198068591494,863,0,4000,0
76561198068595233,76561198068595233,443,0,550,0
76561198068596019,76561198068596019,79,0,220,0
76561198068596253,76561198068596253,7,0,550,0
bladekitty,76561198068596603,614,320,228300,320
Zynq,76561198068600075,2647,0,4000,0
76561198068600094,76561198068600094,2656,0,4000,0
76561198068601242,76561198068601242,224,0,240,0
76561198068601332,76561198068601332,17,0,240,0
76561198068602273,76561198068602273,66,0,11020,0
76561198068602678,76561198068602678,194,0,105600,0
PuLsESol,76561198068604727,3,0,10,0
76561198068605782,76561198068605782,128,0,105600,0
76561198068605965,76561198068605965,736,0,20570,0
76561198068606122,76561198068606122,16,0,240,0
76561198068606322,76561198068606322,74,0,202970,0
76561198068608729,76561198068608729,527,0,71270,0
TechyMofo,76561198068608805,166,0,240,0
76561198068611129,76561198068611129,718,0,8930,0
76561198068611843,76561198068611843,6880,1,4000,1
76561198068612194,76561198068612194,59,0,291550,0
76561198068612763,76561198068612763,1206,0,620,0
76561198068613039,76561198068613039,363,0,33910,0
76561198068613434,76561198068613434,6865,0,240,0
BurntToastCasual,76561198068615254,171,0,10,0
76561198068615754,76561198068615754,6539,0,4000,0
76561198068616574,76561198068616574,57,0,42680,0
76561198068618273,76561198068618273,14270,0,65800,0
76561198068618361,76561198068618361,2,0,220,0
76561198068620780,76561198068620780,1075,0,4000,0
76561198068625055,76561198068625055,58,0,10,0
76561198068628238,76561198068628238,16852,0,550,0
76561198068628381,76561198068628381,5282,0,105600,0
thatguysarealsped,76561198068628785,1859,0,4000,0
76561198068629653,76561198068629653,6763,0,105600,0
76561198068630147,76561198068630147,586,0,32430,0
76561198068630968,76561198068630968,1391,0,107410,0
WUTAyee,76561198068631491,1158,0,730,0
dominicevans1,76561198068632392,332,0,550,0
76561198068632857,76561198068632857,35,0,240,0
76561198068634189,76561198068634189,13,0,256410,0
76561198068636314,76561198068636314,397,0,71340,0
76561198068642670,76561198068642670,424,0,12210,0
revickz,76561198068644028,268,0,220,0
76561198068644104,76561198068644104,6,0,33910,0
76561198068644182,76561198068644182,2233,0,4000,0
76561198068646711,76561198068646711,19425,0,72850,0
76561198068652577,76561198068652577,37,0,43110,0
76561198068652660,76561198068652660,4415,0,10680,0
dogeBH,76561198068653740,1019,0,240,0
76561198068654996,76561198068654996,981,0,10,0
76561198068655831,76561198068655831,193,0,18000,0
76561198068659316,76561198068659316,1882,0,8190,0
76561198068660679,76561198068660679,220,0,3920,0
76561198068661904,76561198068661904,6,0,56400,0
76561198068662236,76561198068662236,2032,0,4000,0
76561198068662872,76561198068662872,3,0,205790,0
Lol1312,76561198068664543,27318,76,4000,76
76561198068664897,76561198068664897,89,0,323220,0
76561198068665267,76561198068665267,82,0,24240,0
76561198068665826,76561198068665826,38,0,218230,0
76561198068666596,76561198068666596,255,0,240,0
76561198068669697,76561198068669697,137,0,91600,0
romejanic,76561198068671898,95,0,220,0
76561198068672506,76561198068672506,44,0,240,0
76561198068675426,76561198068675426,79,0,17410,0
76561198068676686,76561198068676686,190,0,240,0
76561198068681242,76561198068681242,4732,0,620,0
76561198068682025,76561198068682025,1037,0,99900,0
TheMegaman96,76561198068683365,188,0,4000,0
76561198068683731,76561198068683731,2562,0,7940,0
76561198068691023,76561198068691023,2038,0,72850,0
76561198068691029,76561198068691029,59,0,10,0
roosterman,76561198068691032,739,0,220,0
76561198068692376,76561198068692376,1269,0,105600,0
gilps,76561198068702174,1081,0,4000,0
76561198068702621,76561198068702621,3845,0,620,0
CaeciCustos,76561198068709654,24,0,1520,0
76561198068709974,76561198068709974,1976,0,4000,0
NoRiceNoLife,76561198068713193,1005,0,4000,0
76561198068715398,76561198068715398,4,0,17710,0
76561198068715658,76561198068715658,355,0,240,0
linkstar13,76561198068715681,25465,0,4000,0
76561198068716175,76561198068716175,1178,0,550,0
76561198068720340,76561198068720340,719,0,550,0
NeoZenith1,76561198068724927,560,0,4000,0
CybelasTheDruid,76561198068727519,846,0,1250,0
76561198068728188,76561198068728188,1295,0,6060,0
76561198068730228,76561198068730228,40,0,205790,0
76561198068731257,76561198068731257,4915,0,730,0
abcedd,76561198068732956,77,0,4000,0
76561198068733542,76561198068733542,919,0,105600,0
y0Perryz,76561198068734200,1320,0,4000,0
abastatic,76561198068744068,1362,0,550,0
bibz121,76561198068744364,445,0,4000,0
58291756,76561198068744368,1,0,31280,0
76561198068744583,76561198068744583,10058,0,4000,0
76561198068744840,76561198068744840,6627,0,113200,0
76561198068747650,76561198068747650,4452,0,4000,0
76561198068749705,76561198068749705,21336,0,226700,0
ipoyyy,76561198068751946,28,0,205790,0
76561198068755389,76561198068755389,404,0,10,0
76561198068756102,76561198068756102,98,0,4000,0
chamberslr,76561198068757869,5040,0,4000,0
76561198068763878,76561198068763878,4,0,70000,0
76561198068776833,76561198068776833,7002,0,4000,0
76561198068778527,76561198068778527,1690,0,33910,0
76561198068778829,76561198068778829,6229,0,72850,0
76561198068781107,76561198068781107,78,0,4000,0
76561198068781381,76561198068781381,3061,0,240,0
FilipiV,76561198068782778,207,0,400,0
babyfistingRus,76561198068783411,5255,0,730,0
76561198068785086,76561198068785086,598,0,240,0
76561198068791725,76561198068791725,4,0,220,0
76561198068793557,76561198068793557,189,0,220,0
ewanthelegend,76561198068796457,54,0,730,0
76561198068799371,76561198068799371,1224,0,34330,0
76561198068800467,76561198068800467,816,0,730,0
76561198068802069,76561198068802069,278,0,42680,0
76561198068803041,76561198068803041,61,0,31280,0
76561198068803107,76561198068803107,810,0,24240,0
76561198068807355,76561198068807355,347,0,10500,0
weaboofuck,76561198068807621,454,0,42910,0
76561198068809454,76561198068809454,5337,0,8930,0
Blew72,76561198068810357,3,0,220,0
76561198068810458,76561198068810458,412,0,220,0
pawaka,76561198068810863,4608,0,108710,0
76561198068812185,76561198068812185,1990,0,240,0
76561198068828577,76561198068828577,262,0,4000,0
maxmaistheruleroftheworld,76561198068831014,284,0,550,0
76561198068845766,76561198068845766,11158,0,4000,0
76561198068846245,76561198068846245,1,0,205790,0
76561198068847822,76561198068847822,389,0,220,0
76561198068852037,76561198068852037,952,0,200210,0
76561198068852080,76561198068852080,5093,0,240,0
76561198068853111,76561198068853111,4377,0,224260,0
76561198068857221,76561198068857221,8,0,220,0
76561198068858437,76561198068858437,302,0,620,0
Jorsta_,76561198068858633,436,0,4000,0
adsgfdghdghdh,76561198068861310,7868,0,4000,0
76561198068862278,76561198068862278,166,0,105600,0
KINGCHEESE,76561198068863416,9,0,113200,0
76561198068864279,76561198068864279,2989,0,300,0
76561198068864433,76561198068864433,1668,0,4000,0
76561198068864646,76561198068864646,927,0,208090,0
76561198068866981,76561198068866981,570,0,202970,0
76561198068868721,76561198068868721,7073,0,4000,0
76561198068872737,76561198068872737,452,0,240,0
fekoffucomunist,76561198068877032,3858,0,1250,0
76561198068877094,76561198068877094,1957,0,204360,0
76561198068878439,76561198068878439,2127,0,4000,0
ThomWin,76561198068878980,2053,0,240,0
Rusty_home,76561198068883782,3,0,3830,0
spider1456,76561198068885817,135,0,220,0
76561198068892076,76561198068892076,2021,38,240,38
76561198068895703,76561198068895703,41,0,240,0
76561198068906760,76561198068906760,502,0,240,0
76561198068907068,76561198068907068,759,0,4000,0
76561198068907406,76561198068907406,4055,0,4000,0
76561198068911141,76561198068911141,966,0,730,0
76561198068916192,76561198068916192,121,0,220,0
ZaccyBear,76561198068916797,70,0,33930,0
jas_exe,76561198068917702,13,0,10,0
76561198068918004,76561198068918004,6402,0,4000,0
76561198068918212,76561198068918212,1740,0,10680,0
76561198068920670,76561198068920670,51,0,212180,0
76561198068920910,76561198068920910,2794,0,4000,0
76561198068920925,76561198068920925,3,0,240,0
76561198068921615,76561198068921615,1309,0,550,0
76561198068922872,76561198068922872,408,0,24240,0
76561198068923331,76561198068923331,23,0,4000,0
76561198068927547,76561198068927547,221,0,63380,0
Lud0s,76561198068928819,61,0,220,0
76561198068929748,76561198068929748,16091,0,240,0
76561198068930041,76561198068930041,1078,0,4000,0
76561198068930941,76561198068930941,149,0,33910,0
76561198068932603,76561198068932603,4393,0,34030,0
